tipo,classe,local,internados,data_atualizacao,lat,long,semana_epidemiologica,leitos_total,leitos_disponiveis,lotacao,leitos_covid
emergencia,adulto,Instituto de Cardiologia,18,2020-06-09,-30.049092,-51.20903,24,21,3,0.8571428571428571,NA
emergencia,adulto,Hospital Santa Casa,18,2020-06-09,-30.030803,-51.221512,24,24,6,0.75,NA
emergencia,adulto,Hospital São Lucas,13,2020-06-09,-30.055122,-51.173819,24,17,4,0.7647058823529411,NA
emergencia,adulto,Hospital Restinga,4,2020-06-09,-30.142524,-51.128803,24,18,14,0.2222222222222222,NA
emergencia,adulto,Hospital Vila Nova,6,2020-06-09,-30.119308,-51.207744,24,26,20,0.23076923076923078,NA
emergencia,adulto,PA Bom Jesus,0,2020-06-09,-30.043194,-51.153916,24,7,7,0,NA
emergencia,adulto,PA Cruzeiro do Sul,12,2020-06-09,-30.069603,-51.216537,24,12,0,1,NA
emergencia,adulto,PA Lomba do Pinheiro,3,2020-06-09,-30.110731,-51.110188,24,9,6,0.3333333333333333,NA
emergencia,adulto,UPA Zona Norte,17,2020-06-09,-30.009546,-51.146056,24,17,0,1,NA
emergencia,pediatrico,HCPA,3,2020-06-09,-30.038435,-51.206637,24,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,5,2020-06-09,-30.01587,-51.158236,24,16,11,0.3125,NA
emergencia,pediatrico,Hospital Santa Casa,3,2020-06-09,-30.030803,-51.221512,24,11,8,0.2727272727272727,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-06-09,-30.055122,-51.173819,24,4,4,0,NA
emergencia,pediatrico,HMIPV,6,2020-06-09,-30.029525,-51.214865,24,8,2,0.75,NA
emergencia,pediatrico,Hospital Restinga,0,2020-06-09,-30.142524,-51.128803,24,6,6,0,NA
emergencia,pediatrico,PA Bom Jesus,2,2020-06-09,-30.043194,-51.153916,24,5,3,0.4,NA
emergencia,pediatrico,PA Cruzeiro do Sul,1,2020-06-09,-30.069603,-51.216537,24,9,8,0.1111111111111111,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-06-09,-30.110731,-51.110188,24,4,4,0,NA
uti,adulto,Hospital Conceição,62,2020-06-09,-30.01587,-51.158236,24,75,13,0.8266666666666667,15
uti,adulto,HCPA,78,2020-06-09,-30.038435,-51.206637,24,112,34,0.6964285714285714,24
uti,adulto,Hospital Santa Casa,63,2020-06-09,-30.030803,-51.221512,24,87,24,0.7241379310344828,5
uti,adulto,Hospital São Lucas,49,2020-06-09,-30.055122,-51.173819,24,59,10,0.8305084745762712,2
uti,adulto,Hospital Cristo Redentor,29,2020-06-09,-30.010102,-51.15926,24,29,0,1,0
uti,adulto,Hospital Moinhos de Vento,49,2020-06-09,-30.02552,-51.20842,24,56,7,0.875,8
uti,adulto,Hospital Ernesto Dornelles,35,2020-06-09,-30.047509,-51.212131,24,40,5,0.875,3
uti,adulto,Hospital Vila Nova,18,2020-06-09,-30.119308,-51.207744,24,20,2,0.9,0
uti,adulto,HPS,18,2020-06-09,-30.036874,-51.209282,24,20,2,0.9,0
uti,adulto,HospitaL Independência,9,2020-06-09,-30.061051,-51.149073,24,10,1,0.9,0
uti,adulto,Hospital Femina,2,2020-06-09,-30.029239,-51.206848,24,6,4,0.3333333333333333,0
uti,adulto,Hospital Divina Providência,15,2020-06-09,-30.084428,-51.18839,24,16,1,0.9375,1
uti,adulto,Hospital Restinga,9,2020-06-09,-30.142524,-51.128803,24,10,1,0.9,0
uti,adulto,Hospital Santa Ana,5,2020-06-09,-30.086664,-51.20689,24,10,5,0.5,0
uti,adulto,Hospital Mãe de Deus,44,2020-06-09,-30.058845,-51.228945,24,50,6,0.88,1
uti,adulto,Hospital Porto Alegre,5,2020-06-09,-30.04475,-51.21856,24,7,2,0.7142857142857143,1
uti,pediatrico,Hospital Santa Casa,35,2020-06-09,-30.030803,-51.221512,24,37,2,0.9459459459459459,0
uti,pediatrico,HCPA,7,2020-06-09,-30.038435,-51.206637,24,13,6,0.5384615384615384,0
uti,pediatrico,HPS,5,2020-06-09,-30.036874,-51.209282,24,8,3,0.625,0
uti,pediatrico,Hospital Moinhos de Vento,4,2020-06-09,-30.02552,-51.20842,24,11,7,0.36363636363636365,0
uti,pediatrico,Hospital Conceição,8,2020-06-09,-30.01587,-51.158236,24,18,10,0.4444444444444444,0
uti,pediatrico,HMIPV,5,2020-06-09,-30.029525,-51.214865,24,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,31,2020-06-10,-30.038435,-51.206637,24,41,10,0.7560975609756098,NA
emergencia,adulto,Hospital Conceição,45,2020-06-10,-30.01587,-51.158236,24,64,19,0.703125,NA
emergencia,adulto,Instituto de Cardiologia,20,2020-06-10,-30.049092,-51.20903,24,21,1,0.9523809523809523,NA
emergencia,adulto,Hospital Santa Casa,13,2020-06-10,-30.030803,-51.221512,24,24,11,0.5416666666666666,NA
emergencia,adulto,Hospital São Lucas,15,2020-06-10,-30.055122,-51.173819,24,17,2,0.8823529411764706,NA
emergencia,adulto,Hospital Restinga,9,2020-06-10,-30.142524,-51.128803,24,18,9,0.5,NA
emergencia,adulto,Hospital Vila Nova,8,2020-06-10,-30.119308,-51.207744,24,26,18,0.3076923076923077,NA
emergencia,adulto,PA Bom Jesus,18,2020-06-10,-30.043194,-51.153916,24,7,-11,2.5714285714285716,NA
emergencia,adulto,PA Cruzeiro do Sul,8,2020-06-10,-30.069603,-51.216537,24,12,4,0.6666666666666666,NA
emergencia,adulto,PA Lomba do Pinheiro,7,2020-06-10,-30.110731,-51.110188,24,9,2,0.7777777777777778,NA
emergencia,adulto,UPA Zona Norte,13,2020-06-10,-30.009546,-51.146056,24,17,4,0.7647058823529411,NA
emergencia,pediatrico,HCPA,3,2020-06-10,-30.038435,-51.206637,24,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,10,2020-06-10,-30.01587,-51.158236,24,16,6,0.625,NA
emergencia,pediatrico,Hospital Santa Casa,1,2020-06-10,-30.030803,-51.221512,24,11,10,0.09090909090909091,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-06-10,-30.055122,-51.173819,24,4,4,0,NA
emergencia,pediatrico,HMIPV,0,2020-06-10,-30.029525,-51.214865,24,8,8,0,NA
emergencia,pediatrico,Hospital Restinga,1,2020-06-10,-30.142524,-51.128803,24,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-06-10,-30.043194,-51.153916,24,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-06-10,-30.069603,-51.216537,24,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-06-10,-30.110731,-51.110188,24,4,4,0,NA
uti,adulto,Hospital Conceição,64,2020-06-10,-30.01587,-51.158236,24,75,11,0.8533333333333334,18
uti,adulto,HCPA,76,2020-06-10,-30.038435,-51.206637,24,112,36,0.6785714285714286,26
uti,adulto,Hospital Santa Casa,65,2020-06-10,-30.030803,-51.221512,24,87,22,0.7471264367816092,5
uti,adulto,Hospital São Lucas,46,2020-06-10,-30.055122,-51.173819,24,59,13,0.7796610169491526,2
uti,adulto,Hospital Cristo Redentor,29,2020-06-10,-30.010102,-51.15926,24,29,0,1,0
uti,adulto,Hospital Moinhos de Vento,48,2020-06-10,-30.02552,-51.20842,24,56,8,0.8571428571428571,9
uti,adulto,Hospital Ernesto Dornelles,30,2020-06-10,-30.047509,-51.212131,24,40,10,0.75,3
uti,adulto,Hospital Vila Nova,18,2020-06-10,-30.119308,-51.207744,24,20,2,0.9,0
uti,adulto,HPS,16,2020-06-10,-30.036874,-51.209282,24,20,4,0.8,0
uti,adulto,HospitaL Independência,10,2020-06-10,-30.061051,-51.149073,24,10,0,1,0
uti,adulto,Hospital Femina,5,2020-06-10,-30.029239,-51.206848,24,6,1,0.8333333333333334,0
uti,adulto,Hospital Divina Providência,11,2020-06-10,-30.084428,-51.18839,24,16,5,0.6875,0
uti,adulto,Hospital Restinga,10,2020-06-10,-30.142524,-51.128803,24,10,0,1,0
uti,adulto,Hospital Santa Ana,3,2020-06-10,-30.086664,-51.20689,24,10,7,0.3,0
uti,adulto,Hospital Mãe de Deus,49,2020-06-10,-30.058845,-51.228945,24,50,1,0.98,3
uti,adulto,Hospital Porto Alegre,5,2020-06-10,-30.04475,-51.21856,24,7,2,0.7142857142857143,1
uti,pediatrico,Hospital Santa Casa,36,2020-06-10,-30.030803,-51.221512,24,37,1,0.972972972972973,0
uti,pediatrico,HCPA,7,2020-06-10,-30.038435,-51.206637,24,13,6,0.5384615384615384,0
uti,pediatrico,HPS,5,2020-06-10,-30.036874,-51.209282,24,8,3,0.625,0
uti,pediatrico,Hospital Moinhos de Vento,4,2020-06-10,-30.02552,-51.20842,24,11,7,0.36363636363636365,0
uti,pediatrico,Hospital Conceição,8,2020-06-10,-30.01587,-51.158236,24,18,10,0.4444444444444444,0
uti,pediatrico,HMIPV,5,2020-06-10,-30.029525,-51.214865,24,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,32,2020-06-11,-30.038435,-51.206637,24,41,9,0.7804878048780488,NA
emergencia,adulto,Hospital Conceição,20,2020-06-11,-30.01587,-51.158236,24,64,44,0.3125,NA
emergencia,adulto,Instituto de Cardiologia,24,2020-06-11,-30.049092,-51.20903,24,21,-3,1.1428571428571428,NA
emergencia,adulto,Hospital Santa Casa,12,2020-06-11,-30.030803,-51.221512,24,24,12,0.5,NA
emergencia,adulto,Hospital São Lucas,9,2020-06-11,-30.055122,-51.173819,24,17,8,0.5294117647058824,NA
emergencia,adulto,Hospital Restinga,6,2020-06-11,-30.142524,-51.128803,24,18,12,0.3333333333333333,NA
emergencia,adulto,Hospital Vila Nova,10,2020-06-11,-30.119308,-51.207744,24,26,16,0.38461538461538464,NA
emergencia,adulto,PA Bom Jesus,10,2020-06-11,-30.043194,-51.153916,24,7,-3,1.4285714285714286,NA
emergencia,adulto,PA Cruzeiro do Sul,15,2020-06-11,-30.069603,-51.216537,24,12,-3,1.25,NA
emergencia,adulto,PA Lomba do Pinheiro,7,2020-06-11,-30.110731,-51.110188,24,9,2,0.7777777777777778,NA
emergencia,adulto,UPA Zona Norte,8,2020-06-11,-30.009546,-51.146056,24,17,9,0.47058823529411764,NA
emergencia,pediatrico,HCPA,3,2020-06-11,-30.038435,-51.206637,24,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,6,2020-06-11,-30.01587,-51.158236,24,16,10,0.375,NA
emergencia,pediatrico,Hospital Santa Casa,1,2020-06-11,-30.030803,-51.221512,24,11,10,0.09090909090909091,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-06-11,-30.055122,-51.173819,24,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-06-11,-30.029525,-51.214865,24,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,0,2020-06-11,-30.142524,-51.128803,24,6,6,0,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-06-11,-30.043194,-51.153916,24,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-06-11,-30.069603,-51.216537,24,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-06-11,-30.110731,-51.110188,24,4,4,0,NA
uti,adulto,Hospital Conceição,62,2020-06-11,-30.01587,-51.158236,24,75,13,0.8266666666666667,16
uti,adulto,HCPA,81,2020-06-11,-30.038435,-51.206637,24,112,31,0.7232142857142857,28
uti,adulto,Hospital Santa Casa,62,2020-06-11,-30.030803,-51.221512,24,87,25,0.7126436781609196,5
uti,adulto,Hospital São Lucas,50,2020-06-11,-30.055122,-51.173819,24,59,9,0.847457627118644,2
uti,adulto,Hospital Cristo Redentor,29,2020-06-11,-30.010102,-51.15926,24,29,0,1,0
uti,adulto,Hospital Moinhos de Vento,50,2020-06-11,-30.02552,-51.20842,24,56,6,0.8928571428571429,9
uti,adulto,Hospital Ernesto Dornelles,31,2020-06-11,-30.047509,-51.212131,24,40,9,0.775,3
uti,adulto,Hospital Vila Nova,18,2020-06-11,-30.119308,-51.207744,24,20,2,0.9,0
uti,adulto,HPS,12,2020-06-11,-30.036874,-51.209282,24,20,8,0.6,0
uti,adulto,HospitaL Independência,10,2020-06-11,-30.061051,-51.149073,24,10,0,1,0
uti,adulto,Hospital Femina,6,2020-06-11,-30.029239,-51.206848,24,6,0,1,0
uti,adulto,Hospital Divina Providência,10,2020-06-11,-30.084428,-51.18839,24,16,6,0.625,0
uti,adulto,Hospital Restinga,10,2020-06-11,-30.142524,-51.128803,24,10,0,1,0
uti,adulto,Hospital Santa Ana,4,2020-06-11,-30.086664,-51.20689,24,10,6,0.4,1
uti,adulto,Hospital Mãe de Deus,47,2020-06-11,-30.058845,-51.228945,24,55,8,0.8545454545454545,4
uti,adulto,Hospital Porto Alegre,5,2020-06-11,-30.04475,-51.21856,24,7,2,0.7142857142857143,1
uti,pediatrico,Hospital Santa Casa,36,2020-06-11,-30.030803,-51.221512,24,37,1,0.972972972972973,0
uti,pediatrico,HCPA,9,2020-06-11,-30.038435,-51.206637,24,13,4,0.6923076923076923,0
uti,pediatrico,HPS,3,2020-06-11,-30.036874,-51.209282,24,8,5,0.375,0
uti,pediatrico,Hospital Moinhos de Vento,6,2020-06-11,-30.02552,-51.20842,24,11,5,0.5454545454545454,0
uti,pediatrico,Hospital Conceição,8,2020-06-11,-30.01587,-51.158236,24,18,10,0.4444444444444444,0
uti,pediatrico,HMIPV,5,2020-06-11,-30.029525,-51.214865,24,12,7,0.4166666666666667,0
emergencia,adulto,HCPA,34,2020-06-12,-30.038435,-51.206637,24,41,7,0.8292682926829268,NA
emergencia,adulto,Hospital Conceição,43,2020-06-12,-30.01587,-51.158236,24,64,21,0.671875,NA
emergencia,adulto,Instituto de Cardiologia,19,2020-06-12,-30.049092,-51.20903,24,21,2,0.9047619047619048,NA
emergencia,adulto,Hospital Santa Casa,30,2020-06-12,-30.030803,-51.221512,24,24,-6,1.25,NA
emergencia,adulto,Hospital São Lucas,9,2020-06-12,-30.055122,-51.173819,24,17,8,0.5294117647058824,NA
emergencia,adulto,Hospital Restinga,16,2020-06-12,-30.142524,-51.128803,24,18,2,0.8888888888888888,NA
emergencia,adulto,Hospital Vila Nova,4,2020-06-12,-30.119308,-51.207744,24,26,22,0.15384615384615385,NA
emergencia,adulto,PA Bom Jesus,11,2020-06-12,-30.043194,-51.153916,24,7,-4,1.5714285714285714,NA
emergencia,adulto,PA Cruzeiro do Sul,14,2020-06-12,-30.069603,-51.216537,24,12,-2,1.1666666666666667,NA
emergencia,adulto,PA Lomba do Pinheiro,11,2020-06-12,-30.110731,-51.110188,24,9,-2,1.2222222222222223,NA
emergencia,adulto,UPA Zona Norte,22,2020-06-12,-30.009546,-51.146056,24,17,-5,1.2941176470588236,NA
emergencia,pediatrico,HCPA,3,2020-06-12,-30.038435,-51.206637,24,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,4,2020-06-12,-30.01587,-51.158236,24,16,12,0.25,NA
emergencia,pediatrico,Hospital Santa Casa,1,2020-06-12,-30.030803,-51.221512,24,11,10,0.09090909090909091,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-06-12,-30.055122,-51.173819,24,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-06-12,-30.029525,-51.214865,24,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,1,2020-06-12,-30.142524,-51.128803,24,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-06-12,-30.043194,-51.153916,24,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-06-12,-30.069603,-51.216537,24,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-06-12,-30.110731,-51.110188,24,4,3,0.25,NA
uti,adulto,Hospital Conceição,61,2020-06-12,-30.01587,-51.158236,24,75,14,0.8133333333333334,17
uti,adulto,HCPA,79,2020-06-12,-30.038435,-51.206637,24,112,33,0.7053571428571429,27
uti,adulto,Hospital Santa Casa,62,2020-06-12,-30.030803,-51.221512,24,87,25,0.7126436781609196,5
uti,adulto,Hospital São Lucas,51,2020-06-12,-30.055122,-51.173819,24,59,8,0.864406779661017,2
uti,adulto,Hospital Cristo Redentor,29,2020-06-12,-30.010102,-51.15926,24,29,0,1,0
uti,adulto,Hospital Moinhos de Vento,45,2020-06-12,-30.02552,-51.20842,24,56,11,0.8035714285714286,6
uti,adulto,Hospital Ernesto Dornelles,29,2020-06-12,-30.047509,-51.212131,24,40,11,0.725,3
uti,adulto,Hospital Vila Nova,16,2020-06-12,-30.119308,-51.207744,24,20,4,0.8,0
uti,adulto,HPS,12,2020-06-12,-30.036874,-51.209282,24,20,8,0.6,0
uti,adulto,HospitaL Independência,10,2020-06-12,-30.061051,-51.149073,24,10,0,1,0
uti,adulto,Hospital Femina,5,2020-06-12,-30.029239,-51.206848,24,6,1,0.8333333333333334,0
uti,adulto,Hospital Divina Providência,13,2020-06-12,-30.084428,-51.18839,24,16,3,0.8125,0
uti,adulto,Hospital Restinga,10,2020-06-12,-30.142524,-51.128803,24,10,0,1,0
uti,adulto,Hospital Santa Ana,5,2020-06-12,-30.086664,-51.20689,24,10,5,0.5,1
uti,adulto,Hospital Mãe de Deus,49,2020-06-12,-30.058845,-51.228945,24,55,6,0.8909090909090909,4
uti,adulto,Hospital Porto Alegre,5,2020-06-12,-30.04475,-51.21856,24,7,2,0.7142857142857143,1
uti,pediatrico,Hospital Santa Casa,35,2020-06-12,-30.030803,-51.221512,24,37,2,0.9459459459459459,0
uti,pediatrico,HCPA,10,2020-06-12,-30.038435,-51.206637,24,13,3,0.7692307692307693,0
uti,pediatrico,HPS,4,2020-06-12,-30.036874,-51.209282,24,8,4,0.5,0
uti,pediatrico,Hospital Moinhos de Vento,7,2020-06-12,-30.02552,-51.20842,24,11,4,0.6363636363636364,0
uti,pediatrico,Hospital Conceição,11,2020-06-12,-30.01587,-51.158236,24,18,7,0.6111111111111112,0
uti,pediatrico,HMIPV,7,2020-06-12,-30.029525,-51.214865,24,12,5,0.5833333333333334,0
emergencia,adulto,HCPA,35,2020-06-13,-30.038435,-51.206637,24,41,6,0.8536585365853658,NA
emergencia,adulto,Hospital Conceição,46,2020-06-13,-30.01587,-51.158236,24,64,18,0.71875,NA
emergencia,adulto,Instituto de Cardiologia,19,2020-06-13,-30.049092,-51.20903,24,21,2,0.9047619047619048,NA
emergencia,adulto,Hospital Santa Casa,15,2020-06-13,-30.030803,-51.221512,24,24,9,0.625,NA
emergencia,adulto,Hospital São Lucas,8,2020-06-13,-30.055122,-51.173819,24,17,9,0.47058823529411764,NA
emergencia,adulto,Hospital Restinga,7,2020-06-13,-30.142524,-51.128803,24,18,11,0.3888888888888889,NA
emergencia,adulto,Hospital Vila Nova,1,2020-06-13,-30.119308,-51.207744,24,26,25,0.038461538461538464,NA
emergencia,adulto,PA Bom Jesus,8,2020-06-13,-30.043194,-51.153916,24,7,-1,1.1428571428571428,NA
emergencia,adulto,PA Cruzeiro do Sul,14,2020-06-13,-30.069603,-51.216537,24,12,-2,1.1666666666666667,NA
emergencia,adulto,PA Lomba do Pinheiro,8,2020-06-13,-30.110731,-51.110188,24,9,1,0.8888888888888888,NA
emergencia,adulto,UPA Zona Norte,12,2020-06-13,-30.009546,-51.146056,24,17,5,0.7058823529411765,NA
emergencia,pediatrico,HCPA,3,2020-06-13,-30.038435,-51.206637,24,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,7,2020-06-13,-30.01587,-51.158236,24,16,9,0.4375,NA
emergencia,pediatrico,Hospital Santa Casa,0,2020-06-13,-30.030803,-51.221512,24,11,11,0,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-06-13,-30.055122,-51.173819,24,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-06-13,-30.029525,-51.214865,24,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,1,2020-06-13,-30.142524,-51.128803,24,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-06-13,-30.043194,-51.153916,24,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-06-13,-30.069603,-51.216537,24,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-06-13,-30.110731,-51.110188,24,4,3,0.25,NA
uti,adulto,Hospital Conceição,62,2020-06-13,-30.01587,-51.158236,24,75,13,0.8266666666666667,18
uti,adulto,HCPA,85,2020-06-13,-30.038435,-51.206637,24,112,27,0.7589285714285714,28
uti,adulto,Hospital Santa Casa,68,2020-06-13,-30.030803,-51.221512,24,87,19,0.7816091954022989,6
uti,adulto,Hospital São Lucas,46,2020-06-13,-30.055122,-51.173819,24,59,13,0.7796610169491526,2
uti,adulto,Hospital Cristo Redentor,28,2020-06-13,-30.010102,-51.15926,24,29,1,0.9655172413793104,0
uti,adulto,Hospital Moinhos de Vento,44,2020-06-13,-30.02552,-51.20842,24,56,12,0.7857142857142857,7
uti,adulto,Hospital Ernesto Dornelles,30,2020-06-13,-30.047509,-51.212131,24,40,10,0.75,3
uti,adulto,Hospital Vila Nova,14,2020-06-13,-30.119308,-51.207744,24,20,6,0.7,0
uti,adulto,HPS,12,2020-06-13,-30.036874,-51.209282,24,20,8,0.6,0
uti,adulto,HospitaL Independência,9,2020-06-13,-30.061051,-51.149073,24,10,1,0.9,0
uti,adulto,Hospital Femina,6,2020-06-13,-30.029239,-51.206848,24,6,0,1,0
uti,adulto,Hospital Divina Providência,13,2020-06-13,-30.084428,-51.18839,24,16,3,0.8125,1
uti,adulto,Hospital Restinga,10,2020-06-13,-30.142524,-51.128803,24,10,0,1,0
uti,adulto,Hospital Santa Ana,5,2020-06-13,-30.086664,-51.20689,24,10,5,0.5,1
uti,adulto,Hospital Mãe de Deus,45,2020-06-13,-30.058845,-51.228945,24,55,10,0.8181818181818182,5
uti,adulto,Hospital Porto Alegre,5,2020-06-13,-30.04475,-51.21856,24,7,2,0.7142857142857143,1
uti,pediatrico,Hospital Santa Casa,34,2020-06-13,-30.030803,-51.221512,24,37,3,0.918918918918919,0
uti,pediatrico,HCPA,10,2020-06-13,-30.038435,-51.206637,24,13,3,0.7692307692307693,0
uti,pediatrico,HPS,4,2020-06-13,-30.036874,-51.209282,24,8,4,0.5,0
uti,pediatrico,Hospital Moinhos de Vento,8,2020-06-13,-30.02552,-51.20842,24,11,3,0.7272727272727273,0
uti,pediatrico,Hospital Conceição,11,2020-06-13,-30.01587,-51.158236,24,18,7,0.6111111111111112,0
uti,pediatrico,HMIPV,6,2020-06-13,-30.029525,-51.214865,24,12,6,0.5,0
emergencia,adulto,HCPA,27,2020-06-14,-30.038435,-51.206637,25,41,14,0.6585365853658537,NA
emergencia,adulto,Hospital Conceição,49,2020-06-14,-30.01587,-51.158236,25,64,15,0.765625,NA
emergencia,adulto,Instituto de Cardiologia,14,2020-06-14,-30.049092,-51.20903,25,21,7,0.6666666666666666,NA
emergencia,adulto,Hospital Santa Casa,19,2020-06-14,-30.030803,-51.221512,25,24,5,0.7916666666666666,NA
emergencia,adulto,Hospital São Lucas,10,2020-06-14,-30.055122,-51.173819,25,17,7,0.5882352941176471,NA
emergencia,adulto,Hospital Restinga,17,2020-06-14,-30.142524,-51.128803,25,18,1,0.9444444444444444,NA
emergencia,adulto,Hospital Vila Nova,5,2020-06-14,-30.119308,-51.207744,25,26,21,0.19230769230769232,NA
emergencia,adulto,PA Bom Jesus,8,2020-06-14,-30.043194,-51.153916,25,7,-1,1.1428571428571428,NA
emergencia,adulto,PA Cruzeiro do Sul,14,2020-06-14,-30.069603,-51.216537,25,12,-2,1.1666666666666667,NA
emergencia,adulto,PA Lomba do Pinheiro,0,2020-06-14,-30.110731,-51.110188,25,9,9,0,NA
emergencia,adulto,UPA Zona Norte,18,2020-06-14,-30.009546,-51.146056,25,17,-1,1.0588235294117647,NA
emergencia,pediatrico,HCPA,3,2020-06-14,-30.038435,-51.206637,25,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,0,2020-06-14,-30.01587,-51.158236,25,16,16,0,NA
emergencia,pediatrico,Hospital Santa Casa,0,2020-06-14,-30.030803,-51.221512,25,11,11,0,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-06-14,-30.055122,-51.173819,25,4,4,0,NA
emergencia,pediatrico,HMIPV,3,2020-06-14,-30.029525,-51.214865,25,8,5,0.375,NA
emergencia,pediatrico,Hospital Restinga,0,2020-06-14,-30.142524,-51.128803,25,6,6,0,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-06-14,-30.043194,-51.153916,25,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-06-14,-30.069603,-51.216537,25,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-06-14,-30.110731,-51.110188,25,4,4,0,NA
uti,adulto,Hospital Conceição,62,2020-06-14,-30.01587,-51.158236,25,75,13,0.8266666666666667,17
uti,adulto,HCPA,81,2020-06-14,-30.038435,-51.206637,25,112,31,0.7232142857142857,30
uti,adulto,Hospital Santa Casa,66,2020-06-14,-30.030803,-51.221512,25,87,21,0.7586206896551724,8
uti,adulto,Hospital São Lucas,40,2020-06-14,-30.055122,-51.173819,25,59,19,0.6779661016949152,2
uti,adulto,Hospital Cristo Redentor,29,2020-06-14,-30.010102,-51.15926,25,29,0,1,0
uti,adulto,Hospital Moinhos de Vento,50,2020-06-14,-30.02552,-51.20842,25,56,6,0.8928571428571429,8
uti,adulto,Hospital Ernesto Dornelles,29,2020-06-14,-30.047509,-51.212131,25,40,11,0.725,4
uti,adulto,Hospital Vila Nova,16,2020-06-14,-30.119308,-51.207744,25,20,4,0.8,0
uti,adulto,HPS,11,2020-06-14,-30.036874,-51.209282,25,20,9,0.55,0
uti,adulto,HospitaL Independência,9,2020-06-14,-30.061051,-51.149073,25,10,1,0.9,0
