tipo,classe,local,internados,data_atualizacao,lat,long,leitos_total,leitos_disponiveis,lotacao,leitos_covid,semana_epidemiologica
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-09-28,-30.069603,-51.216537,9,9,0,NA,40
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-09-28,-30.110731,-51.110188,4,4,0,NA,40
uti,adulto,Instituto de Cardiologia,36,2020-09-28,-30.049092,-51.20903,40,4,0.9,2,40
uti,adulto,HCPA,135,2020-09-28,-30.038435,-51.206637,161,26,0.8385093167701864,69,40
uti,adulto,Hospital Conceição,73,2020-09-28,-30.01587,-51.158236,75,2,0.9733333333333334,28,40
uti,adulto,Hospital Moinhos de Vento,69,2020-09-28,-30.02552,-51.20842,69,0,1,39,40
uti,adulto,Hospital Santa Casa,98,2020-09-28,-30.030803,-51.221512,135,37,0.725925925925926,44,40
uti,adulto,Hospital São Lucas,50,2020-09-28,-30.055122,-51.173819,59,9,0.847457627118644,19,40
uti,adulto,Hospital Mãe de Deus,58,2020-09-28,-30.058845,-51.228945,60,2,0.9666666666666667,29,40
uti,adulto,Hospital Ernesto Dornelles,37,2020-09-28,-30.047509,-51.212131,40,3,0.925,15,40
uti,adulto,Hospital Divina Providência,35,2020-09-28,-30.084428,-51.18839,41,6,0.8536585365853658,12,40
uti,adulto,Hospital Porto Alegre,7,2020-09-28,-30.04475,-51.21856,8,1,0.875,2,40
uti,adulto,Hospital Cristo Redentor,31,2020-09-28,-30.010102,-51.15926,34,3,0.9117647058823529,0,40
uti,adulto,Hospital Vila Nova,19,2020-09-28,-30.119308,-51.207744,20,1,0.95,5,40
uti,adulto,HPS,19,2020-09-28,-30.036874,-51.209282,20,1,0.95,0,40
uti,adulto,HospitaL Independência,16,2020-09-28,-30.061051,-51.149073,18,2,0.8888888888888888,8,40
uti,adulto,Hospital Femina,5,2020-09-28,-30.029239,-51.206848,6,1,0.8333333333333334,0,40
uti,adulto,Hospital Restinga,15,2020-09-28,-30.142524,-51.128803,15,0,1,10,40
uti,adulto,Hospital Santa Ana,5,2020-09-28,-30.086664,-51.20689,10,5,0.5,1,40
uti,pediatrico,Hospital Santa Casa,29,2020-09-28,-30.030803,-51.221512,37,8,0.7837837837837838,0,40
uti,pediatrico,HCPA,12,2020-09-28,-30.038435,-51.206637,13,1,0.9230769230769231,1,40
uti,pediatrico,Instituto de Cardiologia,7,2020-09-28,-30.049092,-51.20903,10,3,0.7,0,40
uti,pediatrico,HPS,4,2020-09-28,-30.036874,-51.209282,8,4,0.5,0,40
uti,pediatrico,Hospital Moinhos de Vento,9,2020-09-28,-30.02552,-51.20842,11,2,0.8181818181818182,1,40
uti,pediatrico,Hospital Conceição,9,2020-09-28,-30.01587,-51.158236,18,9,0.5,0,40
uti,pediatrico,HMIPV,8,2020-09-28,-30.029525,-51.214865,12,4,0.6666666666666666,1,40
emergencia,adulto,HCPA,102,2020-09-29,-30.038435,-51.206637,41,-61,2.4878048780487805,NA,40
emergencia,adulto,Hospital Conceição,82,2020-09-29,-30.01587,-51.158236,64,-18,1.28125,NA,40
emergencia,adulto,Instituto de Cardiologia,35,2020-09-29,-30.049092,-51.20903,21,-14,1.6666666666666667,NA,40
emergencia,adulto,Hospital Santa Casa,44,2020-09-29,-30.030803,-51.221512,24,-20,1.8333333333333333,NA,40
emergencia,adulto,Hospital São Lucas,39,2020-09-29,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,40
emergencia,adulto,Hospital Restinga,12,2020-09-29,-30.142524,-51.128803,18,6,0.6666666666666666,NA,40
emergencia,adulto,Hospital Vila Nova,25,2020-09-29,-30.119308,-51.207744,26,1,0.9615384615384616,NA,40
emergencia,adulto,PA Bom Jesus,0,2020-09-29,-30.043194,-51.153916,7,7,0,NA,40
emergencia,adulto,PA Cruzeiro do Sul,0,2020-09-29,-30.069603,-51.216537,12,12,0,NA,40
emergencia,adulto,PA Lomba do Pinheiro,0,2020-09-29,-30.110731,-51.110188,9,9,0,NA,40
emergencia,adulto,UPA Zona Norte,29,2020-09-29,-30.009546,-51.146056,17,-12,1.7058823529411764,NA,40
emergencia,pediatrico,HCPA,8,2020-09-29,-30.038435,-51.206637,9,1,0.8888888888888888,NA,40
emergencia,pediatrico,Hospital Conceição,11,2020-09-29,-30.01587,-51.158236,16,5,0.6875,NA,40
emergencia,pediatrico,Hospital Santa Casa,2,2020-09-29,-30.030803,-51.221512,11,9,0.18181818181818182,NA,40
emergencia,pediatrico,Hospital São Lucas,0,2020-09-29,-30.055122,-51.173819,4,4,0,NA,40
emergencia,pediatrico,HMIPV,4,2020-09-29,-30.029525,-51.214865,8,4,0.5,NA,40
emergencia,pediatrico,Hospital Restinga,1,2020-09-29,-30.142524,-51.128803,6,5,0.16666666666666666,NA,40
emergencia,pediatrico,PA Bom Jesus,0,2020-09-29,-30.043194,-51.153916,5,5,0,NA,40
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-09-29,-30.069603,-51.216537,9,9,0,NA,40
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-09-29,-30.110731,-51.110188,4,3,0.25,NA,40
uti,adulto,Instituto de Cardiologia,40,2020-09-29,-30.049092,-51.20903,41,1,0.975609756097561,2,40
uti,adulto,HCPA,125,2020-09-29,-30.038435,-51.206637,146,21,0.8561643835616438,63,40
uti,adulto,Hospital Conceição,70,2020-09-29,-30.01587,-51.158236,75,5,0.9333333333333333,26,40
uti,adulto,Hospital Moinhos de Vento,72,2020-09-29,-30.02552,-51.20842,72,0,1,42,40
uti,adulto,Hospital Santa Casa,99,2020-09-29,-30.030803,-51.221512,135,36,0.7333333333333333,39,40
uti,adulto,Hospital São Lucas,54,2020-09-29,-30.055122,-51.173819,59,5,0.9152542372881356,21,40
uti,adulto,Hospital Mãe de Deus,58,2020-09-29,-30.058845,-51.228945,60,2,0.9666666666666667,24,40
uti,adulto,Hospital Ernesto Dornelles,37,2020-09-29,-30.047509,-51.212131,40,3,0.925,16,40
uti,adulto,Hospital Divina Providência,36,2020-09-29,-30.084428,-51.18839,42,6,0.8571428571428571,16,40
uti,adulto,Hospital Porto Alegre,4,2020-09-29,-30.04475,-51.21856,8,4,0.5,2,40
uti,adulto,Hospital Cristo Redentor,29,2020-09-29,-30.010102,-51.15926,29,0,1,0,40
uti,adulto,Hospital Vila Nova,14,2020-09-29,-30.119308,-51.207744,20,6,0.7,2,40
uti,adulto,HPS,14,2020-09-29,-30.036874,-51.209282,20,6,0.7,0,40
uti,adulto,HospitaL Independência,16,2020-09-29,-30.061051,-51.149073,18,2,0.8888888888888888,8,40
uti,adulto,Hospital Femina,4,2020-09-29,-30.029239,-51.206848,6,2,0.6666666666666666,0,40
uti,adulto,Hospital Restinga,14,2020-09-29,-30.142524,-51.128803,14,0,1,8,40
uti,adulto,Hospital Santa Ana,6,2020-09-29,-30.086664,-51.20689,10,4,0.6,0,40
uti,pediatrico,Hospital Santa Casa,34,2020-09-29,-30.030803,-51.221512,37,3,0.918918918918919,0,40
uti,pediatrico,HCPA,12,2020-09-29,-30.038435,-51.206637,13,1,0.9230769230769231,0,40
uti,pediatrico,Instituto de Cardiologia,9,2020-09-29,-30.049092,-51.20903,10,1,0.9,0,40
uti,pediatrico,HPS,6,2020-09-29,-30.036874,-51.209282,8,2,0.75,0,40
uti,pediatrico,Hospital Moinhos de Vento,7,2020-09-29,-30.02552,-51.20842,11,4,0.6363636363636364,0,40
uti,pediatrico,Hospital Conceição,9,2020-09-29,-30.01587,-51.158236,18,9,0.5,0,40
uti,pediatrico,HMIPV,5,2020-09-29,-30.029525,-51.214865,12,7,0.4166666666666667,1,40
emergencia,adulto,HCPA,102,2020-09-30,-30.038435,-51.206637,41,-61,2.4878048780487805,NA,40
emergencia,adulto,Hospital Conceição,82,2020-09-30,-30.01587,-51.158236,64,-18,1.28125,NA,40
emergencia,adulto,Instituto de Cardiologia,35,2020-09-30,-30.049092,-51.20903,21,-14,1.6666666666666667,NA,40
emergencia,adulto,Hospital Santa Casa,44,2020-09-30,-30.030803,-51.221512,24,-20,1.8333333333333333,NA,40
emergencia,adulto,Hospital São Lucas,39,2020-09-30,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,40
emergencia,adulto,Hospital Restinga,12,2020-09-30,-30.142524,-51.128803,18,6,0.6666666666666666,NA,40
emergencia,adulto,Hospital Vila Nova,25,2020-09-30,-30.119308,-51.207744,26,1,0.9615384615384616,NA,40
emergencia,adulto,PA Bom Jesus,0,2020-09-30,-30.043194,-51.153916,7,7,0,NA,40
emergencia,adulto,PA Cruzeiro do Sul,0,2020-09-30,-30.069603,-51.216537,12,12,0,NA,40
emergencia,adulto,PA Lomba do Pinheiro,0,2020-09-30,-30.110731,-51.110188,9,9,0,NA,40
emergencia,adulto,UPA Zona Norte,29,2020-09-30,-30.009546,-51.146056,17,-12,1.7058823529411764,NA,40
emergencia,pediatrico,HCPA,8,2020-09-30,-30.038435,-51.206637,9,1,0.8888888888888888,NA,40
emergencia,pediatrico,Hospital Conceição,11,2020-09-30,-30.01587,-51.158236,16,5,0.6875,NA,40
emergencia,pediatrico,Hospital Santa Casa,2,2020-09-30,-30.030803,-51.221512,11,9,0.18181818181818182,NA,40
emergencia,pediatrico,Hospital São Lucas,0,2020-09-30,-30.055122,-51.173819,4,4,0,NA,40
emergencia,pediatrico,HMIPV,4,2020-09-30,-30.029525,-51.214865,8,4,0.5,NA,40
emergencia,pediatrico,Hospital Restinga,1,2020-09-30,-30.142524,-51.128803,6,5,0.16666666666666666,NA,40
emergencia,pediatrico,PA Bom Jesus,0,2020-09-30,-30.043194,-51.153916,5,5,0,NA,40
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-09-30,-30.069603,-51.216537,9,9,0,NA,40
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-09-30,-30.110731,-51.110188,4,3,0.25,NA,40
uti,adulto,Instituto de Cardiologia,40,2020-09-30,-30.049092,-51.20903,41,1,0.975609756097561,2,40
uti,adulto,HCPA,125,2020-09-30,-30.038435,-51.206637,146,21,0.8561643835616438,63,40
uti,adulto,Hospital Conceição,70,2020-09-30,-30.01587,-51.158236,75,5,0.9333333333333333,26,40
uti,adulto,Hospital Moinhos de Vento,72,2020-09-30,-30.02552,-51.20842,72,0,1,42,40
uti,adulto,Hospital Santa Casa,99,2020-09-30,-30.030803,-51.221512,135,36,0.7333333333333333,39,40
uti,adulto,Hospital São Lucas,54,2020-09-30,-30.055122,-51.173819,59,5,0.9152542372881356,21,40
uti,adulto,Hospital Mãe de Deus,58,2020-09-30,-30.058845,-51.228945,60,2,0.9666666666666667,24,40
uti,adulto,Hospital Ernesto Dornelles,37,2020-09-30,-30.047509,-51.212131,40,3,0.925,16,40
uti,adulto,Hospital Divina Providência,36,2020-09-30,-30.084428,-51.18839,42,6,0.8571428571428571,16,40
uti,adulto,Hospital Porto Alegre,4,2020-09-30,-30.04475,-51.21856,8,4,0.5,2,40
uti,adulto,Hospital Cristo Redentor,29,2020-09-30,-30.010102,-51.15926,29,0,1,0,40
uti,adulto,Hospital Vila Nova,14,2020-09-30,-30.119308,-51.207744,20,6,0.7,2,40
uti,adulto,HPS,14,2020-09-30,-30.036874,-51.209282,20,6,0.7,0,40
uti,adulto,HospitaL Independência,16,2020-09-30,-30.061051,-51.149073,18,2,0.8888888888888888,8,40
uti,adulto,Hospital Femina,4,2020-09-30,-30.029239,-51.206848,6,2,0.6666666666666666,0,40
uti,adulto,Hospital Restinga,14,2020-09-30,-30.142524,-51.128803,14,0,1,8,40
uti,adulto,Hospital Santa Ana,6,2020-09-30,-30.086664,-51.20689,10,4,0.6,0,40
uti,pediatrico,Hospital Santa Casa,34,2020-09-30,-30.030803,-51.221512,37,3,0.918918918918919,0,40
uti,pediatrico,HCPA,12,2020-09-30,-30.038435,-51.206637,13,1,0.9230769230769231,0,40
uti,pediatrico,Instituto de Cardiologia,9,2020-09-30,-30.049092,-51.20903,10,1,0.9,0,40
uti,pediatrico,HPS,6,2020-09-30,-30.036874,-51.209282,8,2,0.75,0,40
uti,pediatrico,Hospital Moinhos de Vento,7,2020-09-30,-30.02552,-51.20842,11,4,0.6363636363636364,0,40
uti,pediatrico,Hospital Conceição,9,2020-09-30,-30.01587,-51.158236,18,9,0.5,0,40
uti,pediatrico,HMIPV,5,2020-09-30,-30.029525,-51.214865,12,7,0.4166666666666667,1,40
emergencia,adulto,HCPA,102,2020-10-01,-30.038435,-51.206637,41,-61,2.4878048780487805,NA,40
emergencia,adulto,Hospital Conceição,82,2020-10-01,-30.01587,-51.158236,64,-18,1.28125,NA,40
emergencia,adulto,Instituto de Cardiologia,35,2020-10-01,-30.049092,-51.20903,21,-14,1.6666666666666667,NA,40
emergencia,adulto,Hospital Santa Casa,44,2020-10-01,-30.030803,-51.221512,24,-20,1.8333333333333333,NA,40
emergencia,adulto,Hospital São Lucas,39,2020-10-01,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,40
emergencia,adulto,Hospital Restinga,12,2020-10-01,-30.142524,-51.128803,18,6,0.6666666666666666,NA,40
emergencia,adulto,Hospital Vila Nova,25,2020-10-01,-30.119308,-51.207744,26,1,0.9615384615384616,NA,40
emergencia,adulto,PA Bom Jesus,0,2020-10-01,-30.043194,-51.153916,7,7,0,NA,40
emergencia,adulto,PA Cruzeiro do Sul,0,2020-10-01,-30.069603,-51.216537,12,12,0,NA,40
emergencia,adulto,PA Lomba do Pinheiro,0,2020-10-01,-30.110731,-51.110188,9,9,0,NA,40
emergencia,adulto,UPA Zona Norte,29,2020-10-01,-30.009546,-51.146056,17,-12,1.7058823529411764,NA,40
emergencia,pediatrico,HCPA,8,2020-10-01,-30.038435,-51.206637,9,1,0.8888888888888888,NA,40
emergencia,pediatrico,Hospital Conceição,11,2020-10-01,-30.01587,-51.158236,16,5,0.6875,NA,40
emergencia,pediatrico,Hospital Santa Casa,2,2020-10-01,-30.030803,-51.221512,11,9,0.18181818181818182,NA,40
emergencia,pediatrico,Hospital São Lucas,0,2020-10-01,-30.055122,-51.173819,4,4,0,NA,40
emergencia,pediatrico,HMIPV,4,2020-10-01,-30.029525,-51.214865,8,4,0.5,NA,40
emergencia,pediatrico,Hospital Restinga,1,2020-10-01,-30.142524,-51.128803,6,5,0.16666666666666666,NA,40
emergencia,pediatrico,PA Bom Jesus,0,2020-10-01,-30.043194,-51.153916,5,5,0,NA,40
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-10-01,-30.069603,-51.216537,9,9,0,NA,40
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-10-01,-30.110731,-51.110188,4,3,0.25,NA,40
uti,adulto,Instituto de Cardiologia,40,2020-10-01,-30.049092,-51.20903,41,1,0.975609756097561,2,40
uti,adulto,HCPA,125,2020-10-01,-30.038435,-51.206637,146,21,0.8561643835616438,63,40
uti,adulto,Hospital Conceição,70,2020-10-01,-30.01587,-51.158236,75,5,0.9333333333333333,26,40
uti,adulto,Hospital Moinhos de Vento,72,2020-10-01,-30.02552,-51.20842,72,0,1,42,40
uti,adulto,Hospital Santa Casa,99,2020-10-01,-30.030803,-51.221512,135,36,0.7333333333333333,39,40
uti,adulto,Hospital São Lucas,54,2020-10-01,-30.055122,-51.173819,59,5,0.9152542372881356,21,40
uti,adulto,Hospital Mãe de Deus,58,2020-10-01,-30.058845,-51.228945,60,2,0.9666666666666667,24,40
uti,adulto,Hospital Ernesto Dornelles,37,2020-10-01,-30.047509,-51.212131,40,3,0.925,16,40
uti,adulto,Hospital Divina Providência,36,2020-10-01,-30.084428,-51.18839,42,6,0.8571428571428571,16,40
uti,adulto,Hospital Porto Alegre,4,2020-10-01,-30.04475,-51.21856,8,4,0.5,2,40
uti,adulto,Hospital Cristo Redentor,29,2020-10-01,-30.010102,-51.15926,29,0,1,0,40
uti,adulto,Hospital Vila Nova,14,2020-10-01,-30.119308,-51.207744,20,6,0.7,2,40
uti,adulto,HPS,14,2020-10-01,-30.036874,-51.209282,20,6,0.7,0,40
uti,adulto,HospitaL Independência,16,2020-10-01,-30.061051,-51.149073,18,2,0.8888888888888888,8,40
uti,adulto,Hospital Femina,4,2020-10-01,-30.029239,-51.206848,6,2,0.6666666666666666,0,40
uti,adulto,Hospital Restinga,14,2020-10-01,-30.142524,-51.128803,14,0,1,8,40
uti,adulto,Hospital Santa Ana,6,2020-10-01,-30.086664,-51.20689,10,4,0.6,0,40
uti,pediatrico,Hospital Santa Casa,34,2020-10-01,-30.030803,-51.221512,37,3,0.918918918918919,0,40
uti,pediatrico,HCPA,12,2020-10-01,-30.038435,-51.206637,13,1,0.9230769230769231,0,40
uti,pediatrico,Instituto de Cardiologia,9,2020-10-01,-30.049092,-51.20903,10,1,0.9,0,40
uti,pediatrico,HPS,6,2020-10-01,-30.036874,-51.209282,8,2,0.75,0,40
uti,pediatrico,Hospital Moinhos de Vento,7,2020-10-01,-30.02552,-51.20842,11,4,0.6363636363636364,0,40
uti,pediatrico,Hospital Conceição,9,2020-10-01,-30.01587,-51.158236,18,9,0.5,0,40
uti,pediatrico,HMIPV,5,2020-10-01,-30.029525,-51.214865,12,7,0.4166666666666667,1,40
emergencia,adulto,HCPA,71,2020-10-02,-30.038435,-51.206637,41,-30,1.7317073170731707,NA,40
emergencia,adulto,Hospital Conceição,86,2020-10-02,-30.01587,-51.158236,64,-22,1.34375,NA,40
emergencia,adulto,Instituto de Cardiologia,29,2020-10-02,-30.049092,-51.20903,21,-8,1.380952380952381,NA,40
emergencia,adulto,Hospital Santa Casa,42,2020-10-02,-30.030803,-51.221512,24,-18,1.75,NA,40
emergencia,adulto,Hospital São Lucas,39,2020-10-02,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,40
emergencia,adulto,Hospital Restinga,13,2020-10-02,-30.142524,-51.128803,18,5,0.7222222222222222,NA,40
emergencia,adulto,Hospital Vila Nova,4,2020-10-02,-30.119308,-51.207744,26,22,0.15384615384615385,NA,40
emergencia,adulto,PA Bom Jesus,11,2020-10-02,-30.043194,-51.153916,7,-4,1.5714285714285714,NA,40
emergencia,adulto,PA Cruzeiro do Sul,0,2020-10-02,-30.069603,-51.216537,12,12,0,NA,40
emergencia,adulto,PA Lomba do Pinheiro,0,2020-10-02,-30.110731,-51.110188,9,9,0,NA,40
emergencia,adulto,UPA Zona Norte,27,2020-10-02,-30.009546,-51.146056,17,-10,1.588235294117647,NA,40
emergencia,pediatrico,HCPA,6,2020-10-02,-30.038435,-51.206637,9,3,0.6666666666666666,NA,40
emergencia,pediatrico,Hospital Conceição,2,2020-10-02,-30.01587,-51.158236,16,14,0.125,NA,40
emergencia,pediatrico,Hospital Santa Casa,1,2020-10-02,-30.030803,-51.221512,11,10,0.09090909090909091,NA,40
emergencia,pediatrico,Hospital São Lucas,0,2020-10-02,-30.055122,-51.173819,4,4,0,NA,40
emergencia,pediatrico,HMIPV,2,2020-10-02,-30.029525,-51.214865,8,6,0.25,NA,40
emergencia,pediatrico,Hospital Restinga,0,2020-10-02,-30.142524,-51.128803,6,6,0,NA,40
emergencia,pediatrico,PA Bom Jesus,0,2020-10-02,-30.043194,-51.153916,5,5,0,NA,40
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-10-02,-30.069603,-51.216537,9,9,0,NA,40
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-10-02,-30.110731,-51.110188,4,4,0,NA,40
uti,adulto,Instituto de Cardiologia,32,2020-10-02,-30.049092,-51.20903,46,14,0.6956521739130435,3,40
uti,adulto,HCPA,128,2020-10-02,-30.038435,-51.206637,146,18,0.8767123287671232,58,40
uti,adulto,Hospital Conceição,71,2020-10-02,-30.01587,-51.158236,75,4,0.9466666666666667,25,40
uti,adulto,Hospital Moinhos de Vento,66,2020-10-02,-30.02552,-51.20842,66,0,1,38,40
uti,adulto,Hospital Santa Casa,96,2020-10-02,-30.030803,-51.221512,121,25,0.7933884297520661,35,40
uti,adulto,Hospital São Lucas,52,2020-10-02,-30.055122,-51.173819,58,6,0.896551724137931,21,40
uti,adulto,Hospital Mãe de Deus,57,2020-10-02,-30.058845,-51.228945,60,3,0.95,29,40
uti,adulto,Hospital Ernesto Dornelles,33,2020-10-02,-30.047509,-51.212131,40,7,0.825,17,40
uti,adulto,Hospital Divina Providência,38,2020-10-02,-30.084428,-51.18839,42,4,0.9047619047619048,18,40
uti,adulto,Hospital Porto Alegre,6,2020-10-02,-30.04475,-51.21856,8,2,0.75,2,40
uti,adulto,Hospital Cristo Redentor,29,2020-10-02,-30.010102,-51.15926,29,0,1,0,40
uti,adulto,Hospital Vila Nova,17,2020-10-02,-30.119308,-51.207744,20,3,0.85,2,40
uti,adulto,HPS,16,2020-10-02,-30.036874,-51.209282,20,4,0.8,0,40
uti,adulto,HospitaL Independência,15,2020-10-02,-30.061051,-51.149073,18,3,0.8333333333333334,7,40
uti,adulto,Hospital Femina,5,2020-10-02,-30.029239,-51.206848,6,1,0.8333333333333334,0,40
uti,adulto,Hospital Restinga,13,2020-10-02,-30.142524,-51.128803,20,7,0.65,6,40
uti,adulto,Hospital Santa Ana,8,2020-10-02,-30.086664,-51.20689,10,2,0.8,0,40
uti,pediatrico,Hospital Santa Casa,31,2020-10-02,-30.030803,-51.221512,37,6,0.8378378378378378,0,40
uti,pediatrico,HCPA,10,2020-10-02,-30.038435,-51.206637,13,3,0.7692307692307693,0,40
uti,pediatrico,Instituto de Cardiologia,9,2020-10-02,-30.049092,-51.20903,10,1,0.9,0,40
uti,pediatrico,HPS,7,2020-10-02,-30.036874,-51.209282,8,1,0.875,0,40
uti,pediatrico,Hospital Moinhos de Vento,9,2020-10-02,-30.02552,-51.20842,11,2,0.8181818181818182,0,40
uti,pediatrico,Hospital Conceição,9,2020-10-02,-30.01587,-51.158236,18,9,0.5,0,40
uti,pediatrico,HMIPV,4,2020-10-02,-30.029525,-51.214865,12,8,0.3333333333333333,0,40
emergencia,adulto,HCPA,71,2020-10-03,-30.038435,-51.206637,41,-30,1.7317073170731707,NA,40
emergencia,adulto,Hospital Conceição,86,2020-10-03,-30.01587,-51.158236,64,-22,1.34375,NA,40
emergencia,adulto,Instituto de Cardiologia,29,2020-10-03,-30.049092,-51.20903,21,-8,1.380952380952381,NA,40
emergencia,adulto,Hospital Santa Casa,42,2020-10-03,-30.030803,-51.221512,24,-18,1.75,NA,40
emergencia,adulto,Hospital São Lucas,39,2020-10-03,-30.055122,-51.173819,17,-22,2.2941176470588234,NA,40
emergencia,adulto,Hospital Restinga,13,2020-10-03,-30.142524,-51.128803,18,5,0.7222222222222222,NA,40
emergencia,adulto,Hospital Vila Nova,4,2020-10-03,-30.119308,-51.207744,26,22,0.15384615384615385,NA,40
emergencia,adulto,PA Bom Jesus,11,2020-10-03,-30.043194,-51.153916,7,-4,1.5714285714285714,NA,40
emergencia,adulto,PA Cruzeiro do Sul,0,2020-10-03,-30.069603,-51.216537,12,12,0,NA,40
emergencia,adulto,PA Lomba do Pinheiro,0,2020-10-03,-30.110731,-51.110188,9,9,0,NA,40
emergencia,adulto,UPA Zona Norte,27,2020-10-03,-30.009546,-51.146056,17,-10,1.588235294117647,NA,40
emergencia,pediatrico,HCPA,6,2020-10-03,-30.038435,-51.206637,9,3,0.6666666666666666,NA,40
emergencia,pediatrico,Hospital Conceição,2,2020-10-03,-30.01587,-51.158236,16,14,0.125,NA,40
emergencia,pediatrico,Hospital Santa Casa,1,2020-10-03,-30.030803,-51.221512,11,10,0.09090909090909091,NA,40
emergencia,pediatrico,Hospital São Lucas,0,2020-10-03,-30.055122,-51.173819,4,4,0,NA,40
emergencia,pediatrico,HMIPV,2,2020-10-03,-30.029525,-51.214865,8,6,0.25,NA,40
emergencia,pediatrico,Hospital Restinga,0,2020-10-03,-30.142524,-51.128803,6,6,0,NA,40
emergencia,pediatrico,PA Bom Jesus,0,2020-10-03,-30.043194,-51.153916,5,5,0,NA,40
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-10-03,-30.069603,-51.216537,9,9,0,NA,40
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-10-03,-30.110731,-51.110188,4,4,0,NA,40
uti,adulto,Instituto de Cardiologia,32,2020-10-03,-30.049092,-51.20903,46,14,0.6956521739130435,3,40
uti,adulto,HCPA,128,2020-10-03,-30.038435,-51.206637,146,18,0.8767123287671232,58,40
uti,adulto,Hospital Conceição,71,2020-10-03,-30.01587,-51.158236,75,4,0.9466666666666667,25,40
uti,adulto,Hospital Moinhos de Vento,66,2020-10-03,-30.02552,-51.20842,66,0,1,38,40
uti,adulto,Hospital Santa Casa,96,2020-10-03,-30.030803,-51.221512,121,25,0.7933884297520661,35,40
uti,adulto,Hospital São Lucas,52,2020-10-03,-30.055122,-51.173819,58,6,0.896551724137931,21,40
uti,adulto,Hospital Mãe de Deus,57,2020-10-03,-30.058845,-51.228945,60,3,0.95,29,40
uti,adulto,Hospital Ernesto Dornelles,33,2020-10-03,-30.047509,-51.212131,40,7,0.825,17,40
uti,adulto,Hospital Divina Providência,38,2020-10-03,-30.084428,-51.18839,42,4,0.9047619047619048,18,40
uti,adulto,Hospital Porto Alegre,6,2020-10-03,-30.04475,-51.21856,8,2,0.75,2,40
uti,adulto,Hospital Cristo Redentor,29,2020-10-03,-30.010102,-51.15926,29,0,1,0,40
uti,adulto,Hospital Vila Nova,17,2020-10-03,-30.119308,-51.207744,20,3,0.85,2,40
uti,adulto,HPS,16,2020-10-03,-30.036874,-51.209282,20,4,0.8,0,40
uti,adulto,HospitaL Independência,15,2020-10-03,-30.061051,-51.149073,18,3,0.8333333333333334,7,40
uti,adulto,Hospital Femina,5,2020-10-03,-30.029239,-51.206848,6,1,0.8333333333333334,0,40
uti,adulto,Hospital Restinga,13,2020-10-03,-30.142524,-51.128803,20,7,0.65,6,40
uti,adulto,Hospital Santa Ana,8,2020-10-03,-30.086664,-51.20689,10,2,0.8,0,40
