tipo,classe,local,leitos,internados,data_atualizacao,lat,long,covid,semana_epidemiologica
uti,pediatrico,HCPA,13,7,2020-06-09,-30.038435,-51.206637,0,24
uti,pediatrico,HPS,8,5,2020-06-09,-30.036874,-51.209282,0,24
uti,pediatrico,Hospital Moinhos de Vento,11,4,2020-06-09,-30.02552,-51.20842,0,24
uti,pediatrico,Hospital Conceição,18,8,2020-06-09,-30.01587,-51.158236,0,24
uti,pediatrico,HMIPV,12,5,2020-06-09,-30.029525,-51.214865,0,24
emergencia,adulto,HCPA,41,31,2020-06-10,-30.038435,-51.206637,NA,24
emergencia,adulto,Hospital Conceição,64,45,2020-06-10,-30.01587,-51.158236,NA,24
emergencia,adulto,Instituto de Cardiologia,21,20,2020-06-10,-30.049092,-51.20903,NA,24
emergencia,adulto,Hospital Santa Casa,24,13,2020-06-10,-30.030803,-51.221512,NA,24
emergencia,adulto,Hospital São Lucas,17,15,2020-06-10,-30.055122,-51.173819,NA,24
emergencia,adulto,Hospital Restinga,18,9,2020-06-10,-30.142524,-51.128803,NA,24
emergencia,adulto,Hospital Vila Nova,26,8,2020-06-10,-30.119308,-51.207744,NA,24
emergencia,adulto,PA Bom Jesus,7,18,2020-06-10,-30.043194,-51.153916,NA,24
emergencia,adulto,PA Cruzeiro do Sul,12,8,2020-06-10,-30.069603,-51.216537,NA,24
emergencia,adulto,PA Lomba do Pinheiro,9,7,2020-06-10,-30.110731,-51.110188,NA,24
emergencia,adulto,UPA Zona Norte,17,13,2020-06-10,-30.009546,-51.146056,NA,24
emergencia,pediatrico,HCPA,9,3,2020-06-10,-30.038435,-51.206637,NA,24
emergencia,pediatrico,Hospital Conceição,16,10,2020-06-10,-30.01587,-51.158236,NA,24
emergencia,pediatrico,Hospital Santa Casa,11,1,2020-06-10,-30.030803,-51.221512,NA,24
emergencia,pediatrico,Hospital São Lucas,4,0,2020-06-10,-30.055122,-51.173819,NA,24
emergencia,pediatrico,HMIPV,8,0,2020-06-10,-30.029525,-51.214865,NA,24
emergencia,pediatrico,Hospital Restinga,6,1,2020-06-10,-30.142524,-51.128803,NA,24
emergencia,pediatrico,PA Bom Jesus,5,0,2020-06-10,-30.043194,-51.153916,NA,24
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-06-10,-30.069603,-51.216537,NA,24
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-06-10,-30.110731,-51.110188,NA,24
uti,adulto,Hospital Conceição,75,64,2020-06-10,-30.01587,-51.158236,18,24
uti,adulto,HCPA,112,76,2020-06-10,-30.038435,-51.206637,26,24
uti,adulto,Hospital Santa Casa,87,65,2020-06-10,-30.030803,-51.221512,5,24
uti,adulto,Hospital São Lucas,59,46,2020-06-10,-30.055122,-51.173819,2,24
uti,adulto,Hospital Cristo Redentor,29,29,2020-06-10,-30.010102,-51.15926,0,24
uti,adulto,Hospital Moinhos de Vento,56,48,2020-06-10,-30.02552,-51.20842,9,24
uti,adulto,Hospital Ernesto Dornelles,40,30,2020-06-10,-30.047509,-51.212131,3,24
uti,adulto,Hospital Vila Nova,20,18,2020-06-10,-30.119308,-51.207744,0,24
uti,adulto,HPS,20,16,2020-06-10,-30.036874,-51.209282,0,24
uti,adulto,HospitaL Independência,10,10,2020-06-10,-30.061051,-51.149073,0,24
uti,adulto,Hospital Femina,6,5,2020-06-10,-30.029239,-51.206848,0,24
uti,adulto,Hospital Divina Providência,16,11,2020-06-10,-30.084428,-51.18839,0,24
uti,adulto,Hospital Restinga,10,10,2020-06-10,-30.142524,-51.128803,0,24
uti,adulto,Hospital Santa Ana,10,3,2020-06-10,-30.086664,-51.20689,0,24
uti,adulto,Hospital Mãe de Deus,50,49,2020-06-10,-30.058845,-51.228945,3,24
uti,adulto,Hospital Porto Alegre,7,5,2020-06-10,-30.04475,-51.21856,1,24
uti,pediatrico,Hospital Santa Casa,37,36,2020-06-10,-30.030803,-51.221512,0,24
uti,pediatrico,HCPA,13,7,2020-06-10,-30.038435,-51.206637,0,24
uti,pediatrico,HPS,8,5,2020-06-10,-30.036874,-51.209282,0,24
uti,pediatrico,Hospital Moinhos de Vento,11,4,2020-06-10,-30.02552,-51.20842,0,24
uti,pediatrico,Hospital Conceição,18,8,2020-06-10,-30.01587,-51.158236,0,24
uti,pediatrico,HMIPV,12,5,2020-06-10,-30.029525,-51.214865,0,24
emergencia,adulto,HCPA,41,32,2020-06-11,-30.038435,-51.206637,NA,24
emergencia,adulto,Hospital Conceição,64,20,2020-06-11,-30.01587,-51.158236,NA,24
emergencia,adulto,Instituto de Cardiologia,21,24,2020-06-11,-30.049092,-51.20903,NA,24
emergencia,adulto,Hospital Santa Casa,24,12,2020-06-11,-30.030803,-51.221512,NA,24
emergencia,adulto,Hospital São Lucas,17,9,2020-06-11,-30.055122,-51.173819,NA,24
emergencia,adulto,Hospital Restinga,18,6,2020-06-11,-30.142524,-51.128803,NA,24
emergencia,adulto,Hospital Vila Nova,26,10,2020-06-11,-30.119308,-51.207744,NA,24
emergencia,adulto,PA Bom Jesus,7,10,2020-06-11,-30.043194,-51.153916,NA,24
emergencia,adulto,PA Cruzeiro do Sul,12,15,2020-06-11,-30.069603,-51.216537,NA,24
emergencia,adulto,PA Lomba do Pinheiro,9,7,2020-06-11,-30.110731,-51.110188,NA,24
emergencia,adulto,UPA Zona Norte,17,8,2020-06-11,-30.009546,-51.146056,NA,24
emergencia,pediatrico,HCPA,9,3,2020-06-11,-30.038435,-51.206637,NA,24
emergencia,pediatrico,Hospital Conceição,16,6,2020-06-11,-30.01587,-51.158236,NA,24
emergencia,pediatrico,Hospital Santa Casa,11,1,2020-06-11,-30.030803,-51.221512,NA,24
emergencia,pediatrico,Hospital São Lucas,4,0,2020-06-11,-30.055122,-51.173819,NA,24
emergencia,pediatrico,HMIPV,8,3,2020-06-11,-30.029525,-51.214865,NA,24
emergencia,pediatrico,Hospital Restinga,6,0,2020-06-11,-30.142524,-51.128803,NA,24
emergencia,pediatrico,PA Bom Jesus,5,0,2020-06-11,-30.043194,-51.153916,NA,24
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-06-11,-30.069603,-51.216537,NA,24
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-06-11,-30.110731,-51.110188,NA,24
uti,adulto,Hospital Conceição,75,62,2020-06-11,-30.01587,-51.158236,16,24
uti,adulto,HCPA,112,81,2020-06-11,-30.038435,-51.206637,28,24
uti,adulto,Hospital Santa Casa,87,62,2020-06-11,-30.030803,-51.221512,5,24
uti,adulto,Hospital São Lucas,59,50,2020-06-11,-30.055122,-51.173819,2,24
uti,adulto,Hospital Cristo Redentor,29,29,2020-06-11,-30.010102,-51.15926,0,24
uti,adulto,Hospital Moinhos de Vento,56,50,2020-06-11,-30.02552,-51.20842,9,24
uti,adulto,Hospital Ernesto Dornelles,40,31,2020-06-11,-30.047509,-51.212131,3,24
uti,adulto,Hospital Vila Nova,20,18,2020-06-11,-30.119308,-51.207744,0,24
uti,adulto,HPS,20,12,2020-06-11,-30.036874,-51.209282,0,24
uti,adulto,HospitaL Independência,10,10,2020-06-11,-30.061051,-51.149073,0,24
uti,adulto,Hospital Femina,6,6,2020-06-11,-30.029239,-51.206848,0,24
uti,adulto,Hospital Divina Providência,16,10,2020-06-11,-30.084428,-51.18839,0,24
uti,adulto,Hospital Restinga,10,10,2020-06-11,-30.142524,-51.128803,0,24
uti,adulto,Hospital Santa Ana,10,4,2020-06-11,-30.086664,-51.20689,1,24
uti,adulto,Hospital Mãe de Deus,55,47,2020-06-11,-30.058845,-51.228945,4,24
uti,adulto,Hospital Porto Alegre,7,5,2020-06-11,-30.04475,-51.21856,1,24
uti,pediatrico,Hospital Santa Casa,37,36,2020-06-11,-30.030803,-51.221512,0,24
uti,pediatrico,HCPA,13,9,2020-06-11,-30.038435,-51.206637,0,24
uti,pediatrico,HPS,8,3,2020-06-11,-30.036874,-51.209282,0,24
uti,pediatrico,Hospital Moinhos de Vento,11,6,2020-06-11,-30.02552,-51.20842,0,24
uti,pediatrico,Hospital Conceição,18,8,2020-06-11,-30.01587,-51.158236,0,24
uti,pediatrico,HMIPV,12,5,2020-06-11,-30.029525,-51.214865,0,24
emergencia,adulto,HCPA,41,34,2020-06-12,-30.038435,-51.206637,NA,24
emergencia,adulto,Hospital Conceição,64,43,2020-06-12,-30.01587,-51.158236,NA,24
emergencia,adulto,Instituto de Cardiologia,21,19,2020-06-12,-30.049092,-51.20903,NA,24
emergencia,adulto,Hospital Santa Casa,24,30,2020-06-12,-30.030803,-51.221512,NA,24
emergencia,adulto,Hospital São Lucas,17,9,2020-06-12,-30.055122,-51.173819,NA,24
emergencia,adulto,Hospital Restinga,18,16,2020-06-12,-30.142524,-51.128803,NA,24
emergencia,adulto,Hospital Vila Nova,26,4,2020-06-12,-30.119308,-51.207744,NA,24
emergencia,adulto,PA Bom Jesus,7,11,2020-06-12,-30.043194,-51.153916,NA,24
emergencia,adulto,PA Cruzeiro do Sul,12,14,2020-06-12,-30.069603,-51.216537,NA,24
emergencia,adulto,PA Lomba do Pinheiro,9,11,2020-06-12,-30.110731,-51.110188,NA,24
emergencia,adulto,UPA Zona Norte,17,22,2020-06-12,-30.009546,-51.146056,NA,24
emergencia,pediatrico,HCPA,9,3,2020-06-12,-30.038435,-51.206637,NA,24
emergencia,pediatrico,Hospital Conceição,16,4,2020-06-12,-30.01587,-51.158236,NA,24
emergencia,pediatrico,Hospital Santa Casa,11,1,2020-06-12,-30.030803,-51.221512,NA,24
emergencia,pediatrico,Hospital São Lucas,4,0,2020-06-12,-30.055122,-51.173819,NA,24
emergencia,pediatrico,HMIPV,8,3,2020-06-12,-30.029525,-51.214865,NA,24
emergencia,pediatrico,Hospital Restinga,6,1,2020-06-12,-30.142524,-51.128803,NA,24
emergencia,pediatrico,PA Bom Jesus,5,0,2020-06-12,-30.043194,-51.153916,NA,24
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-06-12,-30.069603,-51.216537,NA,24
emergencia,pediatrico,PA Lomba do Pinheiro,4,1,2020-06-12,-30.110731,-51.110188,NA,24
uti,adulto,Hospital Conceição,75,61,2020-06-12,-30.01587,-51.158236,17,24
uti,adulto,HCPA,112,79,2020-06-12,-30.038435,-51.206637,27,24
uti,adulto,Hospital Santa Casa,87,62,2020-06-12,-30.030803,-51.221512,5,24
uti,adulto,Hospital São Lucas,59,51,2020-06-12,-30.055122,-51.173819,2,24
uti,adulto,Hospital Cristo Redentor,29,29,2020-06-12,-30.010102,-51.15926,0,24
uti,adulto,Hospital Moinhos de Vento,56,45,2020-06-12,-30.02552,-51.20842,6,24
uti,adulto,Hospital Ernesto Dornelles,40,29,2020-06-12,-30.047509,-51.212131,3,24
uti,adulto,Hospital Vila Nova,20,16,2020-06-12,-30.119308,-51.207744,0,24
uti,adulto,HPS,20,12,2020-06-12,-30.036874,-51.209282,0,24
uti,adulto,HospitaL Independência,10,10,2020-06-12,-30.061051,-51.149073,0,24
uti,adulto,Hospital Femina,6,5,2020-06-12,-30.029239,-51.206848,0,24
uti,adulto,Hospital Divina Providência,16,13,2020-06-12,-30.084428,-51.18839,0,24
uti,adulto,Hospital Restinga,10,10,2020-06-12,-30.142524,-51.128803,0,24
uti,adulto,Hospital Santa Ana,10,5,2020-06-12,-30.086664,-51.20689,1,24
uti,adulto,Hospital Mãe de Deus,55,49,2020-06-12,-30.058845,-51.228945,4,24
uti,adulto,Hospital Porto Alegre,7,5,2020-06-12,-30.04475,-51.21856,1,24
uti,pediatrico,Hospital Santa Casa,37,35,2020-06-12,-30.030803,-51.221512,0,24
uti,pediatrico,HCPA,13,10,2020-06-12,-30.038435,-51.206637,0,24
uti,pediatrico,HPS,8,4,2020-06-12,-30.036874,-51.209282,0,24
uti,pediatrico,Hospital Moinhos de Vento,11,7,2020-06-12,-30.02552,-51.20842,0,24
uti,pediatrico,Hospital Conceição,18,11,2020-06-12,-30.01587,-51.158236,0,24
uti,pediatrico,HMIPV,12,7,2020-06-12,-30.029525,-51.214865,0,24
emergencia,adulto,HCPA,41,35,2020-06-13,-30.038435,-51.206637,NA,24
emergencia,adulto,Hospital Conceição,64,46,2020-06-13,-30.01587,-51.158236,NA,24
emergencia,adulto,Instituto de Cardiologia,21,19,2020-06-13,-30.049092,-51.20903,NA,24
emergencia,adulto,Hospital Santa Casa,24,15,2020-06-13,-30.030803,-51.221512,NA,24
emergencia,adulto,Hospital São Lucas,17,8,2020-06-13,-30.055122,-51.173819,NA,24
emergencia,adulto,Hospital Restinga,18,7,2020-06-13,-30.142524,-51.128803,NA,24
emergencia,adulto,Hospital Vila Nova,26,1,2020-06-13,-30.119308,-51.207744,NA,24
emergencia,adulto,PA Bom Jesus,7,8,2020-06-13,-30.043194,-51.153916,NA,24
emergencia,adulto,PA Cruzeiro do Sul,12,14,2020-06-13,-30.069603,-51.216537,NA,24
emergencia,adulto,PA Lomba do Pinheiro,9,8,2020-06-13,-30.110731,-51.110188,NA,24
emergencia,adulto,UPA Zona Norte,17,12,2020-06-13,-30.009546,-51.146056,NA,24
emergencia,pediatrico,HCPA,9,3,2020-06-13,-30.038435,-51.206637,NA,24
emergencia,pediatrico,Hospital Conceição,16,7,2020-06-13,-30.01587,-51.158236,NA,24
emergencia,pediatrico,Hospital Santa Casa,11,0,2020-06-13,-30.030803,-51.221512,NA,24
emergencia,pediatrico,Hospital São Lucas,4,0,2020-06-13,-30.055122,-51.173819,NA,24
emergencia,pediatrico,HMIPV,8,3,2020-06-13,-30.029525,-51.214865,NA,24
emergencia,pediatrico,Hospital Restinga,6,1,2020-06-13,-30.142524,-51.128803,NA,24
emergencia,pediatrico,PA Bom Jesus,5,0,2020-06-13,-30.043194,-51.153916,NA,24
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-06-13,-30.069603,-51.216537,NA,24
emergencia,pediatrico,PA Lomba do Pinheiro,4,1,2020-06-13,-30.110731,-51.110188,NA,24
uti,adulto,Hospital Conceição,75,62,2020-06-13,-30.01587,-51.158236,18,24
uti,adulto,HCPA,112,85,2020-06-13,-30.038435,-51.206637,28,24
uti,adulto,Hospital Santa Casa,87,68,2020-06-13,-30.030803,-51.221512,6,24
uti,adulto,Hospital São Lucas,59,46,2020-06-13,-30.055122,-51.173819,2,24
uti,adulto,Hospital Cristo Redentor,29,28,2020-06-13,-30.010102,-51.15926,0,24
uti,adulto,Hospital Moinhos de Vento,56,44,2020-06-13,-30.02552,-51.20842,7,24
uti,adulto,Hospital Ernesto Dornelles,40,30,2020-06-13,-30.047509,-51.212131,3,24
uti,adulto,Hospital Vila Nova,20,14,2020-06-13,-30.119308,-51.207744,0,24
uti,adulto,HPS,20,12,2020-06-13,-30.036874,-51.209282,0,24
uti,adulto,HospitaL Independência,10,9,2020-06-13,-30.061051,-51.149073,0,24
uti,adulto,Hospital Femina,6,6,2020-06-13,-30.029239,-51.206848,0,24
uti,adulto,Hospital Divina Providência,16,13,2020-06-13,-30.084428,-51.18839,1,24
uti,adulto,Hospital Restinga,10,10,2020-06-13,-30.142524,-51.128803,0,24
uti,adulto,Hospital Santa Ana,10,5,2020-06-13,-30.086664,-51.20689,1,24
uti,adulto,Hospital Mãe de Deus,55,45,2020-06-13,-30.058845,-51.228945,5,24
uti,adulto,Hospital Porto Alegre,7,5,2020-06-13,-30.04475,-51.21856,1,24
uti,pediatrico,Hospital Santa Casa,37,34,2020-06-13,-30.030803,-51.221512,0,24
uti,pediatrico,HCPA,13,10,2020-06-13,-30.038435,-51.206637,0,24
uti,pediatrico,HPS,8,4,2020-06-13,-30.036874,-51.209282,0,24
uti,pediatrico,Hospital Moinhos de Vento,11,8,2020-06-13,-30.02552,-51.20842,0,24
uti,pediatrico,Hospital Conceição,18,11,2020-06-13,-30.01587,-51.158236,0,24
uti,pediatrico,HMIPV,12,6,2020-06-13,-30.029525,-51.214865,0,24
emergencia,adulto,HCPA,41,27,2020-06-14,-30.038435,-51.206637,NA,25
emergencia,adulto,Hospital Conceição,64,49,2020-06-14,-30.01587,-51.158236,NA,25
emergencia,adulto,Instituto de Cardiologia,21,14,2020-06-14,-30.049092,-51.20903,NA,25
emergencia,adulto,Hospital Santa Casa,24,19,2020-06-14,-30.030803,-51.221512,NA,25
emergencia,adulto,Hospital São Lucas,17,10,2020-06-14,-30.055122,-51.173819,NA,25
emergencia,adulto,Hospital Restinga,18,17,2020-06-14,-30.142524,-51.128803,NA,25
emergencia,adulto,Hospital Vila Nova,26,5,2020-06-14,-30.119308,-51.207744,NA,25
emergencia,adulto,PA Bom Jesus,7,8,2020-06-14,-30.043194,-51.153916,NA,25
emergencia,adulto,PA Cruzeiro do Sul,12,14,2020-06-14,-30.069603,-51.216537,NA,25
emergencia,adulto,PA Lomba do Pinheiro,9,0,2020-06-14,-30.110731,-51.110188,NA,25
emergencia,adulto,UPA Zona Norte,17,18,2020-06-14,-30.009546,-51.146056,NA,25
emergencia,pediatrico,HCPA,9,3,2020-06-14,-30.038435,-51.206637,NA,25
emergencia,pediatrico,Hospital Conceição,16,0,2020-06-14,-30.01587,-51.158236,NA,25
emergencia,pediatrico,Hospital Santa Casa,11,0,2020-06-14,-30.030803,-51.221512,NA,25
emergencia,pediatrico,Hospital São Lucas,4,0,2020-06-14,-30.055122,-51.173819,NA,25
emergencia,pediatrico,HMIPV,8,3,2020-06-14,-30.029525,-51.214865,NA,25
emergencia,pediatrico,Hospital Restinga,6,0,2020-06-14,-30.142524,-51.128803,NA,25
emergencia,pediatrico,PA Bom Jesus,5,0,2020-06-14,-30.043194,-51.153916,NA,25
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-06-14,-30.069603,-51.216537,NA,25
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-06-14,-30.110731,-51.110188,NA,25
uti,adulto,Hospital Conceição,75,62,2020-06-14,-30.01587,-51.158236,17,25
uti,adulto,HCPA,112,81,2020-06-14,-30.038435,-51.206637,30,25
uti,adulto,Hospital Santa Casa,87,66,2020-06-14,-30.030803,-51.221512,8,25
uti,adulto,Hospital São Lucas,59,40,2020-06-14,-30.055122,-51.173819,2,25
uti,adulto,Hospital Cristo Redentor,29,29,2020-06-14,-30.010102,-51.15926,0,25
uti,adulto,Hospital Moinhos de Vento,56,50,2020-06-14,-30.02552,-51.20842,8,25
uti,adulto,Hospital Ernesto Dornelles,40,29,2020-06-14,-30.047509,-51.212131,4,25
uti,adulto,Hospital Vila Nova,20,16,2020-06-14,-30.119308,-51.207744,0,25
uti,adulto,HPS,20,11,2020-06-14,-30.036874,-51.209282,0,25
uti,adulto,HospitaL Independência,10,9,2020-06-14,-30.061051,-51.149073,0,25
uti,adulto,Hospital Femina,6,6,2020-06-14,-30.029239,-51.206848,0,25
uti,adulto,Hospital Divina Providência,16,13,2020-06-14,-30.084428,-51.18839,1,25
uti,adulto,Hospital Restinga,10,10,2020-06-14,-30.142524,-51.128803,0,25
uti,adulto,Hospital Santa Ana,10,5,2020-06-14,-30.086664,-51.20689,1,25
uti,adulto,Hospital Mãe de Deus,55,45,2020-06-14,-30.058845,-51.228945,5,25
uti,adulto,Hospital Porto Alegre,7,2,2020-06-14,-30.04475,-51.21856,1,25
uti,pediatrico,Hospital Santa Casa,37,33,2020-06-14,-30.030803,-51.221512,0,25
uti,pediatrico,HCPA,13,9,2020-06-14,-30.038435,-51.206637,0,25
uti,pediatrico,HPS,8,4,2020-06-14,-30.036874,-51.209282,0,25
uti,pediatrico,Hospital Moinhos de Vento,11,6,2020-06-14,-30.02552,-51.20842,0,25
uti,pediatrico,Hospital Conceição,18,11,2020-06-14,-30.01587,-51.158236,0,25
uti,pediatrico,HMIPV,12,6,2020-06-14,-30.029525,-51.214865,0,25
emergencia,adulto,HCPA,41,34,2020-06-15,-30.038435,-51.206637,NA,25
emergencia,adulto,Hospital Conceição,64,33,2020-06-15,-30.01587,-51.158236,NA,25
emergencia,adulto,Instituto de Cardiologia,21,24,2020-06-15,-30.049092,-51.20903,NA,25
emergencia,adulto,Hospital Santa Casa,24,17,2020-06-15,-30.030803,-51.221512,NA,25
emergencia,adulto,Hospital São Lucas,17,15,2020-06-15,-30.055122,-51.173819,NA,25
emergencia,adulto,Hospital Restinga,18,16,2020-06-15,-30.142524,-51.128803,NA,25
emergencia,adulto,Hospital Vila Nova,26,4,2020-06-15,-30.119308,-51.207744,NA,25
emergencia,adulto,PA Bom Jesus,7,14,2020-06-15,-30.043194,-51.153916,NA,25
emergencia,adulto,PA Cruzeiro do Sul,12,13,2020-06-15,-30.069603,-51.216537,NA,25
emergencia,adulto,PA Lomba do Pinheiro,9,0,2020-06-15,-30.110731,-51.110188,NA,25
emergencia,adulto,UPA Zona Norte,17,17,2020-06-15,-30.009546,-51.146056,NA,25
emergencia,pediatrico,HCPA,9,1,2020-06-15,-30.038435,-51.206637,NA,25
emergencia,pediatrico,Hospital Conceição,16,6,2020-06-15,-30.01587,-51.158236,NA,25
emergencia,pediatrico,Hospital Santa Casa,11,0,2020-06-15,-30.030803,-51.221512,NA,25
emergencia,pediatrico,Hospital São Lucas,4,0,2020-06-15,-30.055122,-51.173819,NA,25
emergencia,pediatrico,HMIPV,8,3,2020-06-15,-30.029525,-51.214865,NA,25
emergencia,pediatrico,Hospital Restinga,6,0,2020-06-15,-30.142524,-51.128803,NA,25
emergencia,pediatrico,PA Bom Jesus,5,0,2020-06-15,-30.043194,-51.153916,NA,25
emergencia,pediatrico,PA Cruzeiro do Sul,9,1,2020-06-15,-30.069603,-51.216537,NA,25
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-06-15,-30.110731,-51.110188,NA,25
uti,adulto,Hospital Conceição,75,63,2020-06-15,-30.01587,-51.158236,19,25
uti,adulto,HCPA,112,85,2020-06-15,-30.038435,-51.206637,32,25
uti,adulto,Hospital Santa Casa,87,68,2020-06-15,-30.030803,-51.221512,8,25
uti,adulto,Hospital São Lucas,59,43,2020-06-15,-30.055122,-51.173819,2,25
uti,adulto,Hospital Cristo Redentor,29,29,2020-06-15,-30.010102,-51.15926,0,25
uti,adulto,Hospital Moinhos de Vento,56,50,2020-06-15,-30.02552,-51.20842,7,25
uti,adulto,Hospital Ernesto Dornelles,40,29,2020-06-15,-30.047509,-51.212131,4,25
uti,adulto,Hospital Vila Nova,20,20,2020-06-15,-30.119308,-51.207744,0,25
uti,adulto,HPS,20,12,2020-06-15,-30.036874,-51.209282,0,25
uti,adulto,HospitaL Independência,10,8,2020-06-15,-30.061051,-51.149073,0,25
uti,adulto,Hospital Femina,6,4,2020-06-15,-30.029239,-51.206848,0,25
uti,adulto,Hospital Divina Providência,16,13,2020-06-15,-30.084428,-51.18839,1,25
uti,adulto,Hospital Restinga,10,10,2020-06-15,-30.142524,-51.128803,0,25
uti,adulto,Hospital Santa Ana,10,7,2020-06-15,-30.086664,-51.20689,1,25
uti,adulto,Hospital Mãe de Deus,55,51,2020-06-15,-30.058845,-51.228945,4,25
uti,adulto,Hospital Porto Alegre,7,5,2020-06-15,-30.04475,-51.21856,1,25
uti,pediatrico,Hospital Santa Casa,37,33,2020-06-15,-30.030803,-51.221512,0,25
uti,pediatrico,HCPA,13,9,2020-06-15,-30.038435,-51.206637,0,25
uti,pediatrico,HPS,8,4,2020-06-15,-30.036874,-51.209282,0,25
uti,pediatrico,Hospital Moinhos de Vento,11,8,2020-06-15,-30.02552,-51.20842,0,25
uti,pediatrico,Hospital Conceição,18,10,2020-06-15,-30.01587,-51.158236,0,25
uti,pediatrico,HMIPV,12,6,2020-06-15,-30.029525,-51.214865,0,25
emergencia,adulto,HCPA,41,42,2020-06-16,-30.038435,-51.206637,NA,25
emergencia,adulto,Hospital Conceição,64,34,2020-06-16,-30.01587,-51.158236,NA,25
emergencia,adulto,Instituto de Cardiologia,21,22,2020-06-16,-30.049092,-51.20903,NA,25
emergencia,adulto,Hospital Santa Casa,24,29,2020-06-16,-30.030803,-51.221512,NA,25
emergencia,adulto,Hospital São Lucas,17,15,2020-06-16,-30.055122,-51.173819,NA,25
emergencia,adulto,Hospital Restinga,18,14,2020-06-16,-30.142524,-51.128803,NA,25
emergencia,adulto,Hospital Vila Nova,26,8,2020-06-16,-30.119308,-51.207744,NA,25
emergencia,adulto,PA Bom Jesus,7,13,2020-06-16,-30.043194,-51.153916,NA,25
emergencia,adulto,PA Cruzeiro do Sul,12,6,2020-06-16,-30.069603,-51.216537,NA,25
emergencia,adulto,PA Lomba do Pinheiro,9,0,2020-06-16,-30.110731,-51.110188,NA,25
emergencia,adulto,UPA Zona Norte,17,18,2020-06-16,-30.009546,-51.146056,NA,25
emergencia,pediatrico,HCPA,9,3,2020-06-16,-30.038435,-51.206637,NA,25
emergencia,pediatrico,Hospital Conceição,16,4,2020-06-16,-30.01587,-51.158236,NA,25
emergencia,pediatrico,Hospital Santa Casa,11,1,2020-06-16,-30.030803,-51.221512,NA,25
emergencia,pediatrico,Hospital São Lucas,4,0,2020-06-16,-30.055122,-51.173819,NA,25
emergencia,pediatrico,HMIPV,8,0,2020-06-16,-30.029525,-51.214865,NA,25
emergencia,pediatrico,Hospital Restinga,6,0,2020-06-16,-30.142524,-51.128803,NA,25
emergencia,pediatrico,PA Bom Jesus,5,0,2020-06-16,-30.043194,-51.153916,NA,25
emergencia,pediatrico,PA Cruzeiro do Sul,9,0,2020-06-16,-30.069603,-51.216537,NA,25
emergencia,pediatrico,PA Lomba do Pinheiro,4,0,2020-06-16,-30.110731,-51.110188,NA,25
uti,adulto,Hospital Conceição,75,60,2020-06-16,-30.01587,-51.158236,17,25
uti,adulto,HCPA,112,96,2020-06-16,-30.038435,-51.206637,33,25
uti,adulto,Hospital Santa Casa,87,69,2020-06-16,-30.030803,-51.221512,7,25
uti,adulto,Hospital São Lucas,59,48,2020-06-16,-30.055122,-51.173819,1,25
uti,adulto,Hospital Cristo Redentor,29,28,2020-06-16,-30.010102,-51.15926,0,25
uti,adulto,Hospital Moinhos de Vento,56,46,2020-06-16,-30.02552,-51.20842,9,25
uti,adulto,Hospital Ernesto Dornelles,40,28,2020-06-16,-30.047509,-51.212131,4,25
